Disparado?;Jornada;Activity name / Taxonomia;Canal;Data de Disparo;Data Fim;Safra;BU;Parceiro;SIGLA;Segmento;SIGLA;Subgrupos;Base Total;Base Acionável;% Otimização de base;Etapa de aquisição;Ordem de disparo;Perfil de Crédito;Produto;Oferta;Promocional;SIGLA;Oferta 2;Promocional 2;Custo Unitário Oferta;Custo Total da Oferta;Custo unitário do canal;Custo total canal;Taxa de Entrega;Taxa de Abertura ;Taxa de Clique;Taxa de Proposta;Taxa de Aprovação;Taxa de Finalização;Taxa de Conversão;Custo Total Campanha;CAC;Cartões Gerados;Aprovados;Propostas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BPC_LP_MEIO_DE_FUNIL_PADRAO_NA_OUT25;afz_car_vis_aqs_wpp_bpc_aqsleadsparceirosbpcposniver_20251030;WhatsApp;30/10/2025;01/11/2025;out/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;6;3;50,00%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 76,50;R$ 229,50;R$ 0,420;R$ 1,26;50%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 230,76;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BPC_LP_MEIO_DE_FUNIL_VIBE_DOBRO_OUT25;afz_car_vis_aqs_sms_bpc_aqsleadsparceirosbpcposniver2_20251030;SMS;30/10/2025;30/10/2025;out/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;44;32;72,73%;Meio_de_Funil;1;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 2,05;73%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 2,05;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_NGD_MEIO_DE_FUNIL_PADRAO_NA_OUT25;afz_car_vis_aqs_wpp_neg_aqsrepescagemposniver_20251031;WhatsApp;30/10/2025;01/11/2025;out/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;393;387;98,47%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 162,54;98%;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 394,56;R$ 0,00;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_BP_AQUISICAO_PADRAO_NA_OUT25;afz_car_vis_aqs_email_bsp_aqstopod0_20251031;E-mail;31/10/2025;02/11/2025;out/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;169844;162828;95,87%;Aquisicao;4;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 140,85;96%;N/A;N/A;0,40%;18,26%;8,07%;0,03%;R$ 140,85;R$ 2,66;53;120;657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_ABD_MEIO_DE_FUNIL_PADRAO_NA_OUT25;afz_car_vis_aqs_wpp_car_padrao_20251031;WhatsApp;31/10/2025;02/11/2025;out/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;1587;1423;89,67%;Meio_de_Funil;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 76,50;R$ 229,50;R$ 0,420;R$ 597,66;90%;N/A;N/A;31,90%;4,85%;2,86%;0,91%;R$ 827,16;R$ 122,47;13;22;454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_ABD_MEIO_DE_FUNIL_PADRAO_NA_OUT25;afz_car_vis_aqs_wpp_car_hallowen_20251031;WhatsApp;31/10/2025;02/11/2025;out/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;608;555;91,28%;Meio_de_Funil;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 76,50;R$ 229,50;R$ 0,420;R$ 233,10;91%;N/A;N/A;29,55%;3,05%;1,22%;0,36%;R$ 462,60;R$ 193,05;2;5;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_LP_MEIO_DE_FUNIL_VIBE_DOBRO_OUT25;afz_car_vis_aqs_sms_srsa_aqsleadsserasaposniver_20251031;SMS;31/10/2025;31/10/2025;out/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;1981;1274;64,31%;Meio_de_Funil;2;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 81,54;64%;N/A;N/A;0,71%;88,89%;66,67%;0,47%;R$ 81,54;R$ 13,59;6;8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_NGD_MEIO_DE_FUNIL_PADRAO_NA_OUT25;afz_car_vis_aqs_sms_neg_aqsrepescagemposniver_20251031;SMS;31/10/2025;31/10/2025;out/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;2607;2374;91,06%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 151,94;91%;N/A;N/A;0,29%;85,71%;28,57%;0,08%;R$ 151,94;R$ 75,97;2;6;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_ANC_MEIO_DE_FUNIL_VIBE_DOBRO1.1_OUT25;afz_car_vis_aqs_wpp_apr_aqsupgradeposniver_20251031;WhatsApp;31/10/2025;02/11/2025;out/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;0;0;#DIV/0!;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 0,00;#DIV/0!;N/A;N/A;0,00%;100,00%;0,00%;#DIV/0!;R$ 0,00;R$ 0,00;0;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_ANC_MEIO_DE_FUNIL_VIBE_DOBRO1.1_OUT25;afz_car_vis_aqs_sms_apr_aqsupgradeposniver_20251031;SMS;31/10/2025;31/10/2025;out/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;13919;12227;87,84%;Meio_de_Funil;3;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 782,53;88%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 782,53;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_NGD_MEIO_DE_FUNIL_PADRAO_NA_OUT25;afz_car_vis_aqs_wpp_car_hallowen1_20251031;WhatsApp;31/10/2025;02/11/2025;out/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;950;826;86,95%;Meio_de_Funil;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 76,50;R$ 229,50;R$ 0,420;R$ 346,92;87%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 576,42;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_ABD_MEIO_DE_FUNIL_PADRAO_NA_OUT25;afz_car_vis_aqs_wpp_car_padrao1_20251031;WhatsApp;31/10/2025;02/11/2025;out/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;915;813;88,85%;Meio_de_Funil;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 76,50;R$ 229,50;R$ 0,420;R$ 341,46;89%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 570,96;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BPC_LP_MEIO_DE_FUNIL_VIBE_DOBRO_OUT25;afz_car_vis_aqs_sms_bpc_aqsleadsparceirosbpcposniver3_20251031;SMS;31/10/2025;31/10/2025;out/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;32;21;65,63%;Meio_de_Funil;2;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 1,34;66%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 1,34;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BPC_LP_MEIO_DE_FUNIL_PADRAO_NA_OUT25;afz_car_vis_aqs_wpp_bpc_aqsleadsparceirosbpcposniver_20251031;WhatsApp;31/10/2025;02/11/2025;out/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;0;0;#DIV/0!;Meio_de_Funil;2;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 0,00;#DIV/0!;N/A;N/A;0,00%;0,00%;0,00%;#DIV/0!;R$ 0,00;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_BP_AQUISICAO_PADRAO_NA_OUT25;afz_car_vis_aqs_email_bsp_aqstopod3_20251031;E-mail;03/11/2025;03/11/2025;nov/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;108316;107620;99,36%;Aquisicao;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 93,09;99%;N/A;N/A;0,05%;11,86%;3,39%;0,00%;R$ 93,09;R$ 46,55;2;7;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_BP_AQUISICAO_PADRAO_NA_OUT25;afz_car_vis_aqs_email_bsp_aqstopod3open_20251031;E-mail;03/11/2025;03/11/2025;nov/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;41539;41397;99,66%;Aquisicao;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 35,81;100%;N/A;N/A;0,06%;12,50%;8,33%;0,00%;R$ 35,81;R$ 17,90;2;3;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_BP_AQUISICAO_PADRAO_NA_NOV25;afz_car_vis_aqs_sms_bsp_aqstopod3openclick_20251031;SMS;03/11/2025;03/11/2025;nov/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;378;274;72,49%;Aquisicao;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 17,54;72%;N/A;N/A;3,28%;11,11%;11,11%;0,36%;R$ 17,54;R$ 17,54;1;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_LP_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_srsa_aqsserasanov1_20251101;E-mail;04/11/2025;04/11/2025;nov/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;4981;4534;91,03%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 3,92;91%;N/A;N/A;0,40%;83,33%;27,78%;0,11%;R$ 3,92;R$ 0,78;5;15;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_ANC_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_apr_aqsupgradenov1_20251101;E-mail;04/11/2025;04/11/2025;nov/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;1573;1496;95,10%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 1,29;95%;N/A;N/A;0,80%;66,67%;16,67%;0,13%;R$ 1,29;R$ 0,65;2;8;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_NGD_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_apr_aqsrepescagemnov1_20251101;E-mail;04/11/2025;04/11/2025;nov/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;1256;1205;95,94%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 1,04;96%;N/A;N/A;0,75%;55,56%;22,22%;0,17%;R$ 1,04;R$ 0,52;2;5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BPC_LP_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_bpc_aqsbpcnov1_20251101;E-mail;04/11/2025;04/11/2025;nov/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;63;53;84,13%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,05;84%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 0,05;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_BP_AQUISICAO_PADRAO_NA_OUT25;afz_car_vis_aqs_email_bsp_aqstopod5_20251031;E-mail;05/11/2025;05/11/2025;nov/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;107949;107289;99,39%;Meio_de_Funil;2;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 92,80;99%;N/A;N/A;0,08%;19,51%;12,20%;0,01%;R$ 92,80;R$ 9,28;10;16;82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_ANC_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_sms_apr_aqsupgradenov2_20251101;SMS;05/11/2025;05/11/2025;nov/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;34;30;88,24%;Meio_de_Funil;2;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 1,92;88%;N/A;N/A;6,67%;0,00%;0,00%;0,00%;R$ 1,92;R$ 0,00;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_ABD_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_wpp_car_repique_20251105;WhatsApp;05/11/2025;07/11/2025;nov/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;195;164;84,10%;Meio_de_Funil;2;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 76,50;R$ 229,50;R$ 0,420;R$ 68,88;84%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 298,38;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_NGD_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_sms_apr_aqsrepescagemnov2_20251101;SMS;05/11/2025;05/11/2025;nov/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;11;11;100,00%;Meio_de_Funil;2;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 0,70;100%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 0,70;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_avenida1_20251106;E-mail;06/11/2025;08/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;17674;13954;78,95%;Aquisicao;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 12,07;79%;N/A;N/A;0,21%;70,00%;50,00%;0,11%;R$ 12,07;R$ 0,80;15;21;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_LP_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_srsa_aqsserasanov3_20251101;E-mail;06/11/2025;06/11/2025;nov/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;4439;4389;98,87%;Meio_de_Funil;2;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 3,80;99%;N/A;N/A;0,62%;74,07%;3,70%;0,02%;R$ 3,80;R$ 3,80;1;20;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_boa1-wpp_20251106;E-mail;06/11/2025;08/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;29168;24777;84,95%;Aquisicao;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 21,43;85%;N/A;N/A;0,10%;76,00%;56,00%;0,06%;R$ 21,43;R$ 1,53;14;19;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_parana1-wpp_20251106;E-mail;06/11/2025;08/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;29170;21082;72,27%;Aquisicao;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 18,24;72%;N/A;N/A;0,11%;83,33%;62,50%;0,07%;R$ 18,24;R$ 1,22;15;20;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_NGD_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_apr_aqsrepescagemnov3_20251101;E-mail;06/11/2025;06/11/2025;nov/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;521;521;100,00%;Meio_de_Funil;3;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,45;100%;N/A;N/A;1,73%;66,67%;22,22%;0,38%;R$ 0,45;R$ 0,23;2;6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_ANC_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_apr_aqsupgradenov3_20251101;E-mail;06/11/2025;06/11/2025;nov/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;1338;1334;99,70%;Meio_de_Funil;3;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 1,15;100%;N/A;N/A;0,60%;87,50%;12,50%;0,07%;R$ 1,15;R$ 1,15;1;7;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_superpao1-wpp_20251106;E-mail;06/11/2025;08/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;5511;4244;77,01%;Aquisicao;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 3,67;77%;N/A;N/A;0,12%;80,00%;60,00%;0,07%;R$ 3,67;R$ 1,22;3;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_parana1_20251106;E-mail;06/11/2025;08/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;1910;1303;68,22%;Aquisicao;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 1,13;68%;N/A;N/A;0,08%;100,00%;100,00%;0,08%;R$ 1,13;R$ 1,13;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BPC_LP_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_bpc_aqsbpcnov3_20251101;E-mail;06/11/2025;06/11/2025;nov/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;53;51;96,23%;Meio_de_Funil;2;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,04;96%;N/A;N/A;1,96%;100,00%;0,00%;0,00%;R$ 0,04;R$ 0,00;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_BP_AQUISICAO_PADRAO_NA_NOV25;afz_car_vis_aqs_sms_bsp_aqstopod6_20251031;SMS;06/11/2025;06/11/2025;nov/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;116;91;78,45%;Aquisicao;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 5,82;78%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 5,82;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_boa1_20251106;E-mail;06/11/2025;08/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;625;546;87,36%;Aquisicao;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,47;87%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 0,47;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_superpao1_20251106;E-mail;06/11/2025;08/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;108;88;81,48%;Aquisicao;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,08;81%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 0,08;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_NGD_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_sms_apr_aqsrepescagemnov4_20251101;SMS;07/11/2025;07/11/2025;nov/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;16;16;100,00%;Meio_de_Funil;4;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 1,02;100%;N/A;N/A;6,25%;100,00%;0,00%;0,00%;R$ 1,02;R$ 0,00;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_ANC_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_sms_apr_aqsupgradenov4_20251101;SMS;07/11/2025;07/11/2025;nov/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;33;30;90,91%;Meio_de_Funil;4;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 1,92;91%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 1,92;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_boa2-wpp_20251110;E-mail;10/11/2025;12/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;28732;12554;43,69%;Aquisicao;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 10,86;44%;N/A;N/A;0,22%;75,00%;46,43%;0,10%;R$ 10,86;R$ 0,84;13;21;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
